"TX GREEN-E REC V22 BACK HALF - NODAL EXCHANGE",220426,2022-04-26,006NG1,NODX,01,006 ,    2888,     263,    2187,      35,    2580,     640,    2878,    2862,      10,      26,    2888,     263,    2187,      35,    2580,     640,    2878,    2862,      10,      26,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,    9.1,   75.7,    1.2,   89.3,   22.2,   99.7,   99.1,    0.3,    0.9,  100.0,    9.1,   75.7,    1.2,   89.3,   22.2,   99.7,   99.1,    0.3,    0.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      5,      7,      2,     11,      3,     17,     11,     24,      5,      7,      2,     11,      3,     17,     11,      0,      0,      0,      0,      0,      0,      0,      0,    60.7,    80.6,    81.5,    95.3,    58.6,    80.6,    75.9,    90.1,    60.7,    80.6,    81.5,    95.3,    58.6,    80.6,    75.9,    90.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas Green-e RECs","006NG1","NODX","006 "
"TX GREEN-E REC V23 BACK HALF - NODAL EXCHANGE",220426,2022-04-26,006NG2,NODX,01,006 ,    2827,     187,    2055,       0,    2611,     756,    2798,    2811,      29,      16,    2827,     187,    2055,       0,    2611,     756,    2798,    2811,      29,      16,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      60,       0,      50,       0,      60,      10,      60,      60,       0,       0,  100.0,    6.6,   72.7,    0.0,   92.4,   26.7,   99.0,   99.4,    1.0,    0.6,  100.0,    6.6,   72.7,    0.0,   92.4,   26.7,   99.0,   99.4,    1.0,    0.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      3,      8,      0,      9,      5,     12,     13,     22,      3,      8,      0,      9,      5,     12,     13,      0,      0,      0,      0,      0,      0,      0,      0,    68.6,    73.9,    92.4,    92.3,    59.7,    73.9,    80.1,    85.4,    68.6,    73.9,    92.4,    92.3,    59.7,    73.9,    80.1,    85.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas Green-e RECs","006NG2","NODX","006 "
"TX GREEN-E REC V24 BACK HALF - NODAL EXCHANGE",220426,2022-04-26,006NG3,NODX,01,006 ,    3454,     100,    2119,       0,    3075,    1085,    3175,    3204,     279,     250,    3454,     100,    2119,       0,    3075,    1085,    3175,    3204,     279,     250,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,    2.9,   61.3,    0.0,   89.0,   31.4,   91.9,   92.8,    8.1,    7.2,  100.0,    2.9,   61.3,    0.0,   89.0,   31.4,   91.9,   92.8,    8.1,    7.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      1,     10,      0,      9,      6,     10,     16,     24,      1,     10,      0,      9,      6,     10,     16,      0,      0,      0,      0,      0,      0,      0,      0,    77.9,    63.3,    90.5,    84.0,    76.4,    61.6,    85.8,    80.1,    77.9,    63.3,    90.5,    84.0,    76.4,    61.6,    85.8,    80.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas Green-e RECs","006NG3","NODX","006 "
"TX GREEN-E REC V25 BACK HALF - NODAL EXCHANGE",220426,2022-04-26,006NG4,NODX,01,006 ,    2403,     225,    1805,       0,    2146,     598,    2371,    2403,      32,       0,    2403,     225,    1805,       0,    2146,     598,    2371,    2403,      32,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,    9.4,   75.1,    0.0,   89.3,   24.9,   98.7,  100.0,    1.3,    0.0,  100.0,    9.4,   75.1,    0.0,   89.3,   24.9,   98.7,  100.0,    1.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,      3,      7,      0,     10,      3,     13,     10,     21,      3,      7,      0,     10,      3,     13,     10,      0,      0,      0,      0,      0,      0,      0,      0,    75.8,    84.3,    90.3,    96.8,    75.8,    84.3,    87.2,    95.9,    75.8,    84.3,    90.3,    96.8,    75.8,    84.3,    87.2,    95.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Texas Green-e RECs","006NG4","NODX","006 "
"CBL GLOBAL EMISSIONS OFFSET - NEW YORK MERCANTILE EXCHANGE",220426,2022-04-26,006NJZ,NYME,01,006 ,    3271,    1455,     835,     138,    1448,    2254,    3041,    3227,     230,      44,    3271,    1455,     835,     138,    1448,    2254,    3041,    3227,     230,      44,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     354,     197,     249,     111,      -2,      -5,     306,     355,      48,      -1,  100.0,   44.5,   25.5,    4.2,   44.3,   68.9,   93.0,   98.7,    7.0,    1.3,  100.0,   44.5,   25.5,    4.2,   44.3,   68.9,   93.0,   98.7,    7.0,    1.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     29,     11,      4,      4,      8,      8,     21,     14,     29,     11,      4,      4,      8,      8,     21,     14,      0,      0,      0,      0,      0,      0,      0,      0,    46.3,    63.1,    67.0,    91.1,    46.3,    60.0,    67.0,    87.5,    46.3,    63.1,    67.0,    91.1,    46.3,    60.0,    67.0,    87.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 ENVIRONMENTAL OFFSET","006NJZ","NYME","006 "
"SOYBEAN OIL - CHICAGO BOARD OF TRADE",220426,2022-04-26,007601,CBT ,00,007 ,  440799,  126668,   21475,   82697,  192612,  314978,  401976,  419149,   38823,   21650,  280582,   97373,   28853,   46444,  109032,  190276,  252849,  265572,   27733,   15010,  160217,   40742,    4070,   24805,   83580,  124702,  149127,  153577,   11090,    6640,  -30534,    5666,    1775,  -25024,   -5923,   -7525,  -25281,  -30774,   -5254,     240,  100.0,   28.7,    4.9,   18.8,   43.7,   71.5,   91.2,   95.1,    8.8,    4.9,  100.0,   34.7,   10.3,   16.6,   38.9,   67.8,   90.1,   94.7,    9.9,    5.3,  100.0,   25.4,    2.5,   15.5,   52.2,   77.8,   93.1,   95.9,    6.9,    4.1,    291,    125,     35,     81,     96,    101,    251,    195,    283,    106,     50,     63,     85,     94,    225,    180,    186,     70,     18,     31,     66,     64,    147,    105,    11.8,    29.7,    19.8,    41.3,     9.6,    26.9,    15.4,    34.9,    12.1,    25.6,    20.0,    35.8,     9.4,    23.1,    15.5,    30.0,    17.3,    37.6,    29.1,    54.0,    16.3,    34.9,    26.0,    48.4,"(CONTRACTS OF 60,000 POUNDS)","007601","CBT ","007 "
"UST BOND - CHICAGO BOARD OF TRADE",220426,2022-04-26,020601,CBT ,00,020 , 1274792,  118854,   93168,   92223,  891428,  897428, 1102505, 1082819,  172287,  191973, 1274792,  118854,   93168,   92223,  891428,  897428, 1102505, 1082819,  172287,  191973,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -88507,   21739,     651,  -80107,  -15197,   -3344,  -73564,  -82799,  -14943,   -5708,  100.0,    9.3,    7.3,    7.2,   69.9,   70.4,   86.5,   84.9,   13.5,   15.1,  100.0,    9.3,    7.3,    7.2,   69.9,   70.4,   86.5,   84.9,   13.5,   15.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    185,     19,     36,     28,    106,    110,    143,    156,    185,     19,     36,     28,    106,    110,    143,    156,      0,      0,      0,      0,      0,      0,      0,      0,    20.7,    27.4,    32.1,    37.6,    16.7,    23.9,    26.5,    31.0,    20.7,    27.4,    32.1,    37.6,    16.7,    23.9,    26.5,    31.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 "
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",220426,2022-04-26,020604,CBT ,00,020 , 1287542,   43400,  387463,   10384, 1079423,  770953, 1133207, 1168801,  154335,  118741, 1287542,   43400,  387463,   10384, 1079423,  770953, 1133207, 1168801,  154335,  118741,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -3635,   -7450,    -814,      73,    3159,    5544,   -4218,    4803,     583,   -8438,  100.0,    3.4,   30.1,    0.8,   83.8,   59.9,   88.0,   90.8,   12.0,    9.2,  100.0,    3.4,   30.1,    0.8,   83.8,   59.9,   88.0,   90.8,   12.0,    9.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    146,     15,     17,     10,     89,     87,    109,    109,    146,     15,     17,     10,     89,     87,    109,    109,      0,      0,      0,      0,      0,      0,      0,      0,    19.9,    30.2,    35.6,    47.8,    17.7,    30.2,    31.2,    45.5,    19.9,    30.2,    35.6,    47.8,    17.7,    30.2,    31.2,    45.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 "
"MARINE FUEL OIL 0.5% FOB USGC - ICE FUTURES ENERGY DIV",220426,2022-04-26,021397,IFED,01,021 ,    7459,       3,     355,     195,    7061,    6776,    7259,    7326,     200,     133,    7459,       3,     355,     195,    7061,    6776,    7259,    7326,     200,     133,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     482,       0,      75,       0,     506,     407,     506,     482,     -24,       0,  100.0,    0.0,    4.8,    2.6,   94.7,   90.8,   97.3,   98.2,    2.7,    1.8,  100.0,    0.0,    4.8,    2.6,   94.7,   90.8,   97.3,   98.2,    2.7,    1.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      1,      1,      2,     16,     16,     18,     18,     20,      1,      1,      2,     16,     16,     18,     18,      0,      0,      0,      0,      0,      0,      0,      0,    50.8,    45.0,    75.9,    73.9,    25.4,    28.9,    32.0,    33.2,    50.8,    45.0,    75.9,    73.9,    25.4,    28.9,    32.0,    33.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 barrels","021397","IFED","021 "
"USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV",220426,2022-04-26,02141B,IFED,01,021 ,   23473,    6374,     538,    1232,   15612,   21599,   23218,   23369,     255,     104,   23473,    6374,     538,    1232,   15612,   21599,   23218,   23369,     255,     104,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1348,     426,       0,      18,     886,    1352,    1330,    1370,      18,     -22,  100.0,   27.2,    2.3,    5.2,   66.5,   92.0,   98.9,   99.6,    1.1,    0.4,  100.0,   27.2,    2.3,    5.2,   66.5,   92.0,   98.9,   99.6,    1.1,    0.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     45,      4,      2,      5,     28,     37,     34,     42,     45,      4,      2,      5,     28,     37,     34,     42,      0,      0,      0,      0,      0,      0,      0,      0,    45.3,    30.3,    63.6,    49.6,    34.8,    20.4,    47.4,    32.8,    45.3,    30.3,    63.6,    49.6,    34.8,    20.4,    47.4,    32.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 barrels","02141B","IFED","021 "
"FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV",220426,2022-04-26,02141C,IFED,01,021 ,   18268,     741,    6506,    1002,   16340,   10760,   18083,   18268,     185,       0,   18268,     741,    6506,    1002,   16340,   10760,   18083,   18268,     185,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2136,     -96,     851,      96,    2136,    1189,    2136,    2136,       0,       0,  100.0,    4.1,   35.6,    5.5,   89.4,   58.9,   99.0,  100.0,    1.0,    0.0,  100.0,    4.1,   35.6,    5.5,   89.4,   58.9,   99.0,  100.0,    1.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     36,      3,      3,      5,     24,     19,     29,     25,     36,      3,      3,      5,     24,     19,     29,     25,      0,      0,      0,      0,      0,      0,      0,      0,    37.2,    54.5,    61.1,    79.0,    34.9,    52.3,    54.7,    71.4,    37.2,    54.5,    61.1,    79.0,    34.9,    52.3,    54.7,    71.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 barrels","02141C","IFED","021 "
"USGC HSFO-PLATTS/BRENT 1ST LN - ICE FUTURES ENERGY DIV",220426,2022-04-26,02141R,IFED,01,021 ,    3888,     445,     739,     910,    2505,    2230,    3860,    3879,      28,       9,    3888,     445,     739,     910,    2505,    2230,    3860,    3879,      28,       9,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     401,      25,     322,     -25,     393,      95,     393,     392,       8,       9,  100.0,   11.4,   19.0,   23.4,   64.4,   57.4,   99.3,   99.8,    0.7,    0.2,  100.0,   11.4,   19.0,   23.4,   64.4,   57.4,   99.3,   99.8,    0.7,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,      2,      3,      5,     17,     16,     22,     21,     28,      2,      3,      5,     17,     16,     22,     21,      0,      0,      0,      0,      0,      0,      0,      0,    39.5,    51.4,    68.6,    73.0,    32.9,    40.6,    50.7,    52.7,    39.5,    51.4,    68.6,    73.0,    32.9,    40.6,    50.7,    52.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"BBL","02141R","IFED","021 "
"GULF # 6 FUEL 3.0% SULFUR - NEW YORK MERCANTILE EXCHANGE",220426,2022-04-26,02165A,NYME,01,021 ,    4408,    2018,     893,     475,    1888,    3013,    4381,    4381,      27,      27,    4408,    2018,     893,     475,    1888,    3013,    4381,    4381,      27,      27,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     216,     102,      32,       0,     114,     184,     216,     216,       0,       0,  100.0,   45.8,   20.3,   10.8,   42.8,   68.4,   99.4,   99.4,    0.6,    0.6,  100.0,   45.8,   20.3,   10.8,   42.8,   68.4,   99.4,   99.4,    0.6,    0.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      3,      3,      4,     15,     13,     21,     17,     25,      3,      3,      4,     15,     13,     21,     17,      0,      0,      0,      0,      0,      0,      0,      0,    58.3,    73.4,    79.2,    88.4,    55.4,    63.8,    68.9,    71.0,    58.3,    73.4,    79.2,    88.4,    55.4,    63.8,    68.9,    71.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 BARRELS)","02165A","NYME","021 "
"MICRO SING FOB MARINE FUEL .5% - NEW YORK MERCANTILE EXCHANGE",220426,2022-04-26,021A72,NYME,01,021 ,    4412,     144,    3548,      14,    4054,     759,    4212,    4321,     200,      91,    4412,     144,    3548,      14,    4054,     759,    4212,    4321,     200,      91,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     358,    -303,     314,      -5,     694,      20,     386,     329,     -28,      29,  100.0,    3.3,   80.4,    0.3,   91.9,   17.2,   95.5,   97.9,    4.5,    2.1,  100.0,    3.3,   80.4,    0.3,   91.9,   17.2,   95.5,   97.9,    4.5,    2.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      3,      6,      2,     15,      6,     20,     12,     25,      3,      6,      2,     15,      6,     20,     12,      0,      0,      0,      0,      0,      0,      0,      0,    62.1,    83.2,    83.3,    95.9,    56.1,    83.0,    77.4,    90.8,    62.1,    83.2,    83.3,    95.9,    56.1,    83.0,    77.4,    90.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10 METRIC TONS)","021A72","NYME","021 "
"NY HARBOR ULSD - NEW YORK MERCANTILE EXCHANGE",220426,2022-04-26,022651,NYME,01,022 ,  233697,   42188,   49021,   31853,  114750,  130087,  188791,  210962,   44906,   22735,  233697,   42188,   49021,   31853,  114750,  130087,  188791,  210962,   44906,   22735,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -6756,    1291,    -963,     800,  -10878,   -6676,   -8787,   -6840,    2031,      84,  100.0,   18.1,   21.0,   13.6,   49.1,   55.7,   80.8,   90.3,   19.2,    9.7,  100.0,   18.1,   21.0,   13.6,   49.1,   55.7,   80.8,   90.3,   19.2,    9.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    149,     41,     21,     31,     66,     79,    124,    116,    149,     41,     21,     31,     66,     79,    124,    116,      0,      0,      0,      0,      0,      0,      0,      0,    11.5,    22.8,    21.0,    34.1,    10.5,    19.9,    17.4,    28.2,    11.5,    22.8,    21.0,    34.1,    10.5,    19.9,    17.4,    28.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)","022651","NYME","022 "
"UP DOWN GC ULSD VS HO SPR - NEW YORK MERCANTILE EXCHANGE",220426,2022-04-26,022A13,NYME,01,022 ,   31785,     680,    2956,     320,   17533,   25795,   18533,   29071,   13252,    2714,   31785,     680,    2956,     320,   17533,   25795,   18533,   29071,   13252,    2714,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1000,       0,     450,      -5,     948,     323,     943,     768,      57,     232,  100.0,    2.1,    9.3,    1.0,   55.2,   81.2,   58.3,   91.5,   41.7,    8.5,  100.0,    2.1,    9.3,    1.0,   55.2,   81.2,   58.3,   91.5,   41.7,    8.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      1,      3,      1,     13,     15,     15,     18,     23,      1,      3,      1,     13,     15,     15,     18,      0,      0,      0,      0,      0,      0,      0,      0,    39.5,    55.2,    50.3,    75.5,    34.1,    55.2,    42.8,    72.1,    39.5,    55.2,    50.3,    75.5,    34.1,    55.2,    42.8,    72.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 GALLONS)","022A13","NYME","022 "
